output_stem,source,source_image,source_label,split,group_id,object_count
current_current_arch_test_0019,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0019.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0019.txt,test,current_arch_test_0019,7
current_current_arch_test_0020,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0020.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0020.txt,test,current_arch_test_0020,8
current_current_arch_test_0021,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0021.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0021.txt,test,current_arch_test_0021,8
current_current_arch_test_0022,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0022.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0022.txt,test,current_arch_test_0022,10
current_current_arch_test_0023,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0023.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0023.txt,test,current_arch_test_0023,6
current_current_arch_test_0024,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0024.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0024.txt,test,current_arch_test_0024,8
current_current_arch_test_0025,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0025.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0025.txt,test,current_arch_test_0025,7
current_current_arch_test_0026,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0026.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0026.txt,test,current_arch_test_0026,9
current_current_arch_test_0027,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0027.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0027.txt,test,current_arch_test_0027,9
current_current_arch_test_0028,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0028.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0028.txt,test,current_arch_test_0028,8
current_current_arch_test_0029,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0029.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0029.txt,test,current_arch_test_0029,10
current_kaggle_unique_kaggle_aws_amazon_simple_notification_service_0008_aug_7,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\kaggle_unique_kaggle_aws_amazon_simple_notification_service_0008_aug_7.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\kaggle_unique_kaggle_aws_amazon_simple_notification_service_0008_aug_7.txt,test,kaggle_unique_kaggle_aws_amazon_simple_notification_service_0008,13
current_kaggle_unique_kaggle_aws_auto_scaling_0001_aug_9,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\kaggle_unique_kaggle_aws_auto_scaling_0001_aug_9.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\kaggle_unique_kaggle_aws_auto_scaling_0001_aug_9.txt,test,kaggle_unique_kaggle_aws_auto_scaling_0001,8
current_kaggle_unique_kaggle_aws_elastic_load_balancing_network_load_balancer_0004_aug_7,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\kaggle_unique_kaggle_aws_elastic_load_balancing_network_load_balancer_0004_aug_7.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\kaggle_unique_kaggle_aws_elastic_load_balancing_network_load_balancer_0004_aug_7.txt,test,kaggle_unique_kaggle_aws_elastic_load_balancing_network_load_balancer_0004,9
current_kaggle_unique_kaggle_azure_container_instances_0004_aug_2,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\kaggle_unique_kaggle_azure_container_instances_0004_aug_2.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\kaggle_unique_kaggle_azure_container_instances_0004_aug_2.txt,test,kaggle_unique_kaggle_azure_container_instances_0004,9
current_kaggle_unique_kaggle_azure_databricks_0001_aug_4,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\kaggle_unique_kaggle_azure_databricks_0001_aug_4.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\kaggle_unique_kaggle_azure_databricks_0001_aug_4.txt,test,kaggle_unique_kaggle_azure_databricks_0001,12
current_kaggle_unique_kaggle_azure_kubernetes_services_0003_aug_7,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\kaggle_unique_kaggle_azure_kubernetes_services_0003_aug_7.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\kaggle_unique_kaggle_azure_kubernetes_services_0003_aug_7.txt,test,kaggle_unique_kaggle_azure_kubernetes_services_0003,9
current_kaggle_unique_kaggle_azure_sql_database_0007_aug_5,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\kaggle_unique_kaggle_azure_sql_database_0007_aug_5.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\kaggle_unique_kaggle_azure_sql_database_0007_aug_5.txt,test,kaggle_unique_kaggle_azure_sql_database_0007,11
current_kaggle_unique_kaggle_azure_vm_scale_sets_0001_aug_6,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\kaggle_unique_kaggle_azure_vm_scale_sets_0001_aug_6.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\kaggle_unique_kaggle_azure_vm_scale_sets_0001_aug_6.txt,test,kaggle_unique_kaggle_azure_vm_scale_sets_0001,8
current_kaggle_unique_kaggle_gcp_pubsub_0006_aug_6,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\kaggle_unique_kaggle_gcp_pubsub_0006_aug_6.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\kaggle_unique_kaggle_gcp_pubsub_0006_aug_6.txt,test,kaggle_unique_kaggle_gcp_pubsub_0006,14
active_real_aws-serverless-async,active_real,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\images\train\aws-serverless-async.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\labels\train\aws-serverless-async.txt,train,aws-serverless-async,11
active_real_aws-video-pipeline,active_real,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\images\train\aws-video-pipeline.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\labels\train\aws-video-pipeline.txt,train,aws-video-pipeline,16
active_real_azure-ai-foundry,active_real,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\images\train\azure-ai-foundry.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\labels\train\azure-ai-foundry.txt,train,azure-ai-foundry,6
active_real_azure-container-edge,active_real,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\images\train\azure-container-edge.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\labels\train\azure-container-edge.txt,train,azure-container-edge,5
active_real_azure-hub-spoke,active_real,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\images\train\azure-hub-spoke.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\labels\train\azure-hub-spoke.txt,train,azure-hub-spoke,8
active_real_azure-private-ai-platform,active_real,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\images\train\azure-private-ai-platform.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\labels\train\azure-private-ai-platform.txt,train,azure-private-ai-platform,12
active_real_generic-cloud-api,active_real,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\images\train\generic-cloud-api.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\labels\train\generic-cloud-api.txt,train,generic-cloud-api,8
active_real_aws-eks-platform,active_real,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\images\val\aws-eks-platform.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\labels\val\aws-eks-platform.txt,val,aws-eks-platform,14
active_real_gcp-secure-cloud-run,active_real,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\images\val\gcp-secure-cloud-run.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\active_learning_real_v1\labels\val\gcp-secure-cloud-run.txt,val,gcp-secure-cloud-run,12
